2018-02-06 17:38:40.2337 |  Info | Program | Grand Theft Multiplayer Server v0.1.640.64 
   bei Microsoft.CSharp.RuntimeBinder.CSharpInvokeMemberBinder.FallbackInvokeMember(DynamicMetaObject target, DynamicMetaObject[] args, DynamicMetaObject errorSuggestion)
   bei System.Dynamic.DynamicMetaObject.BindInvokeMember(InvokeMemberBinder binder, DynamicMetaObject[] args)
   bei System.Dynamic.DynamicMetaObjectBinder.Bind(Object[] args, ReadOnlyCollection`1 parameters, LabelTarget returnLabel)
   bei System.Runtime.CompilerServices.CallSiteBinder.BindCore[T](CallSite`1 site, Object[] args)
   bei System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   bei IcaroRPG.Items.colShapeEnterEvent(ColShape shape, NetHandle entity)
   bei GrandTheftMultiplayer.Server.API.API.invokeColShapeEnter(ColShape shape, NetHandle vehicle)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass49_0.<InvokeColshapeEnter>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-07 18:20:22.5481 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Items Microsoft.CSharp.RuntimeBinder.RuntimeBinderInternalCompilerException: Unerwartete Ausnahme beim Binden eines dynamischen Vorgangs
   bei Microsoft.CSharp.RuntimeBinder.RuntimeBinder.Bind(DynamicMetaObjectBinder payload, IEnumerable`1 parameters, DynamicMetaObject[] args, DynamicMetaObject& deferredBinding)
   bei Microsoft.CSharp.RuntimeBinder.BinderHelper.Bind(DynamicMetaObjectBinder action, RuntimeBinder binder, IEnumerable`1 args, IEnumerable`1 arginfos, DynamicMetaObject onBindingError)
   bei Microsoft.CSharp.RuntimeBinder.CSharpInvokeMemberBinder.FallbackInvokeMember(DynamicMetaObject target, DynamicMetaObject[] args, DynamicMetaObject errorSuggestion)
   bei System.Dynamic.DynamicMetaObject.BindInvokeMember(InvokeMemberBinder binder, DynamicMetaObject[] args)
   bei System.Dynamic.DynamicMetaObjectBinder.Bind(Object[] args, ReadOnlyCollection`1 parameters, LabelTarget returnLabel)
   bei System.Runtime.CompilerServices.CallSiteBinder.BindCore[T](CallSite`1 site, Object[] args)
   bei System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   bei IcaroRPG.Items.colShapeEnterEvent(ColShape shape, NetHandle entity)
   bei GrandTheftMultiplayer.Server.API.API.invokeColShapeEnter(ColShape shape, NetHandle vehicle)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass49_0.<InvokeColshapeEnter>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-07 18:20:50.3948 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Items Microsoft.CSharp.RuntimeBinder.RuntimeBinderInternalCompilerException: Unerwartete Ausnahme beim Binden eines dynamischen Vorgangs
   bei Microsoft.CSharp.RuntimeBinder.RuntimeBinder.Bind(DynamicMetaObjectBinder payload, IEnumerable`1 parameters, DynamicMetaObject[] args, DynamicMetaObject& deferredBinding)
   bei Microsoft.CSharp.RuntimeBinder.BinderHelper.Bind(DynamicMetaObjectBinder action, RuntimeBinder binder, IEnumerable`1 args, IEnumerable`1 arginfos, DynamicMetaObject onBindingError)
   bei Microsoft.CSharp.RuntimeBinder.CSharpInvokeMemberBinder.FallbackInvokeMember(DynamicMetaObject target, DynamicMetaObject[] args, DynamicMetaObject errorSuggestion)
   bei System.Dynamic.DynamicMetaObject.BindInvokeMember(InvokeMemberBinder binder, DynamicMetaObject[] args)
   bei System.Dynamic.DynamicMetaObjectBinder.Bind(Object[] args, ReadOnlyCollection`1 parameters, LabelTarget returnLabel)
   bei System.Runtime.CompilerServices.CallSiteBinder.BindCore[T](CallSite`1 site, Object[] args)
   bei System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   bei IcaroRPG.Items.colShapeEnterEvent(ColShape shape, NetHandle entity)
   bei GrandTheftMultiplayer.Server.API.API.invokeColShapeEnter(ColShape shape, NetHandle vehicle)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass49_0.<InvokeColshapeEnter>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-07 18:20:50.3948 |  Info | ServerAPI | 45 
2018-02-07 18:20:50.3948 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Items Microsoft.CSharp.RuntimeBinder.RuntimeBinderInternalCompilerException: Unerwartete Ausnahme beim Binden eines dynamischen Vorgangs
   bei Microsoft.CSharp.RuntimeBinder.RuntimeBinder.Bind(DynamicMetaObjectBinder payload, IEnumerable`1 parameters, DynamicMetaObject[] args, DynamicMetaObject& deferredBinding)
   bei Microsoft.CSharp.RuntimeBinder.BinderHelper.Bind(DynamicMetaObjectBinder action, RuntimeBinder binder, IEnumerable`1 args, IEnumerable`1 arginfos, DynamicMetaObject onBindingError)
   bei Microsoft.CSharp.RuntimeBinder.CSharpInvokeMemberBinder.FallbackInvokeMember(DynamicMetaObject target, DynamicMetaObject[] args, DynamicMetaObject errorSuggestion)
   bei System.Dynamic.DynamicMetaObject.BindInvokeMember(InvokeMemberBinder binder, DynamicMetaObject[] args)
   bei System.Dynamic.DynamicMetaObjectBinder.Bind(Object[] args, ReadOnlyCollection`1 parameters, LabelTarget returnLabel)
   bei System.Runtime.CompilerServices.CallSiteBinder.BindCore[T](CallSite`1 site, Object[] args)
   bei System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   bei IcaroRPG.Items.colShapeEnterEvent(ColShape shape, NetHandle entity)
   bei GrandTheftMultiplayer.Server.API.API.invokeColShapeEnter(ColShape shape, NetHandle vehicle)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass49_0.<InvokeColshapeEnter>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-07 18:20:50.3948 |  Info | ServerAPI | car shop 
2018-02-07 18:20:50.3948 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Items Microsoft.CSharp.RuntimeBinder.RuntimeBinderInternalCompilerException: Unerwartete Ausnahme beim Binden eines dynamischen Vorgangs
   bei Microsoft.CSharp.RuntimeBinder.RuntimeBinder.Bind(DynamicMetaObjectBinder payload, IEnumerable`1 parameters, DynamicMetaObject[] args, DynamicMetaObject& deferredBinding)
   bei Microsoft.CSharp.RuntimeBinder.BinderHelper.Bind(DynamicMetaObjectBinder action, RuntimeBinder binder, IEnumerable`1 args, IEnumerable`1 arginfos, DynamicMetaObject onBindingError)
   bei Microsoft.CSharp.RuntimeBinder.CSharpInvokeMemberBinder.FallbackInvokeMember(DynamicMetaObject target, DynamicMetaObject[] args, DynamicMetaObject errorSuggestion)
   bei System.Dynamic.DynamicMetaObject.BindInvokeMember(InvokeMemberBinder binder, DynamicMetaObject[] args)
   bei System.Dynamic.DynamicMetaObjectBinder.Bind(Object[] args, ReadOnlyCollection`1 parameters, LabelTarget returnLabel)
   bei System.Runtime.CompilerServices.CallSiteBinder.BindCore[T](CallSite`1 site, Object[] args)
   bei System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   bei IcaroRPG.Items.colShapeEnterEvent(ColShape shape, NetHandle entity)
   bei GrandTheftMultiplayer.Server.API.API.invokeColShapeEnter(ColShape shape, NetHandle vehicle)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass49_0.<InvokeColshapeEnter>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-07 18:20:50.3948 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Items Microsoft.CSharp.RuntimeBinder.RuntimeBinderInternalCompilerException: Unerwartete Ausnahme beim Binden eines dynamischen Vorgangs
   bei Microsoft.CSharp.RuntimeBinder.RuntimeBinder.Bind(DynamicMetaObjectBinder payload, IEnumerable`1 parameters, DynamicMetaObject[] args, DynamicMetaObject& deferredBinding)
   bei Microsoft.CSharp.RuntimeBinder.BinderHelper.Bind(DynamicMetaObjectBinder action, RuntimeBinder binder, IEnumerable`1 args, IEnumerable`1 arginfos, DynamicMetaObject onBindingError)
   bei Microsoft.CSharp.RuntimeBinder.CSharpInvokeMemberBinder.FallbackInvokeMember(DynamicMetaObject target, DynamicMetaObject[] args, DynamicMetaObject errorSuggestion)
   bei System.Dynamic.DynamicMetaObject.BindInvokeMember(InvokeMemberBinder binder, DynamicMetaObject[] args)
   bei System.Dynamic.DynamicMetaObjectBinder.Bind(Object[] args, ReadOnlyCollection`1 parameters, LabelTarget returnLabel)
   bei System.Runtime.CompilerServices.CallSiteBinder.BindCore[T](CallSite`1 site, Object[] args)
   bei System.Dynamic.UpdateDelegates.UpdateAndExecuteVoid2[T0,T1](CallSite site, T0 arg0, T1 arg1)
   bei IcaroRPG.Items.colShapeEnterEvent(ColShape shape, NetHandle entity)
   bei GrandTheftMultiplayer.Server.API.API.invokeColShapeEnter(ColShape shape, NetHandle vehicle)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass49_0.<InvokeColshapeEnter>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-07 18:21:26.7580 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:23:26.7707 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:25:26.7834 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:27:26.7960 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:29:26.8087 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:31:26.8213 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:33:26.8340 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:34:14.8391 |  Info | GameServer | Player disconnected: ollii12387 (Kevin_Kings) [176.198.246.88], reason: Quit 
2018-02-07 18:35:26.8467 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:37:26.8593 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:39:26.8720 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:41:26.8846 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:43:26.8973 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:45:26.9100 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:47:26.9226 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:49:26.9353 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:51:26.9480 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:53:26.9606 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:55:26.9733 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:57:26.9859 | Debug | GameServer | Announcing self to master server... 
2018-02-07 18:59:26.9986 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:01:27.0113 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:03:27.0239 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:03:37.0406 | Debug | GameServer | Downloading latest Assembly String failed System.Net.WebException: Timeout für Vorgang überschritten
   bei System.Net.WebClient.DownloadDataInternal(Uri address, WebRequest& request)
   bei System.Net.WebClient.DownloadString(Uri address)
   bei GrandTheftMultiplayer.Server.GameServer.<UpdateLatestAssemblyString>b__63_0(Object <p0>)
2018-02-07 19:05:27.0366 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:07:27.0493 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:09:27.0619 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:11:27.0746 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:13:27.0872 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:15:27.0999 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:15:56.6811 |  Info | GameServer | Initiating connection: [46.5.19.4:2233] 
2018-02-07 19:15:56.7436 |  Info | GameServer | Processing connection: JasperRemy (Max) [46.5.19.4] 
2018-02-07 19:15:57.1499 |  Info | GameServer | Connection established: JasperRemy (Max) [46.5.19.4] 
2018-02-07 19:17:27.1126 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:19:27.1252 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:19:37.1419 | Debug | GameServer | Downloading latest Assembly String failed System.Net.WebException: Timeout für Vorgang überschritten
   bei System.Net.WebClient.DownloadDataInternal(Uri address, WebRequest& request)
   bei System.Net.WebClient.DownloadString(Uri address)
   bei GrandTheftMultiplayer.Server.GameServer.<UpdateLatestAssemblyString>b__63_0(Object <p0>)
2018-02-07 19:21:27.1379 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:23:27.1506 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:25:27.1632 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:27:27.1759 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:29:27.1885 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:31:27.2012 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:33:27.2139 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:33:42.4342 |  Info | GameServer | Initiating connection: [176.198.246.88:56168] 
2018-02-07 19:33:42.4967 |  Info | GameServer | Processing connection: ollii12387 (Kevin_Kings) [176.198.246.88] 
2018-02-07 19:33:42.5436 |  Info | GameServer | Connection established: ollii12387 (Kevin_Kings) [176.198.246.88] 
2018-02-07 19:34:56.9108 |  Info | GameServer | Player disconnected: JasperRemy (Max) [46.5.19.4], reason: Quit 
2018-02-07 19:35:02.6771 |  Info | GameServer | Initiating connection: [46.5.19.4:2233] 
2018-02-07 19:35:02.7395 |  Info | GameServer | Processing connection: JasperRemy (Max) [46.5.19.4] 
2018-02-07 19:35:02.7864 |  Info | GameServer | Connection established: JasperRemy (Max) [46.5.19.4] 
2018-02-07 19:35:27.2265 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:36:24.9670 |  Info | GameServer | Stopping lsrp 
2018-02-07 19:36:29.7800 |  Info | GameServer | Stopped lsrp. 
2018-02-07 19:36:29.7800 |  Info | GameServer | Starting lsrp 
2018-02-07 19:36:30.7645 |  Info | GameServer | Player disconnected: JasperRemy (Max) [46.5.19.4], reason: You have been kicked. 
2018-02-07 19:36:31.0458 |  Info | ServerAPI | Database initialized! 
2018-02-07 19:36:31.0614 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-07 19:36:31.0614 |  Info | ServerAPI | Loading homes... 
2018-02-07 19:36:31.0614 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-07 19:36:31.0770 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-07 19:36:31.0926 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-07 19:36:31.0926 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-07 19:36:31.0926 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-07 19:36:31.0926 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-07 19:36:31.0926 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-07 19:36:31.0926 |  Info | GameServer | Resource lsrp started. 
2018-02-07 19:36:31.1083 |  Info | Items | Items Lod 
2018-02-07 19:36:31.1239 |  Info | GameServer | Player disconnected: ollii12387 (Kevin_Kings) [176.198.246.88], reason: You have been kicked. 
2018-02-07 19:36:31.1239 |  Info | Property | Loading oldskool properties... 
2018-02-07 19:36:31.1239 |  Info | Items | Klamottenladen Lod 
2018-02-07 19:36:31.1395 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-07 19:36:31.6864 |  Info | Property | Loading oldskool properties... 
2018-02-07 19:36:31.6864 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-07 19:36:31.7021 |  Info | GameServer | Initiating connection: [46.5.19.4:2233] 
2018-02-07 19:36:31.7646 |  Info | GameServer | Processing connection: JasperRemy (Max) [46.5.19.4] 
2018-02-07 19:36:31.8271 |  Info | GameServer | Connection established: JasperRemy (Max) [46.5.19.4] 
2018-02-07 19:36:33.8586 |  Info | GameServer | Initiating connection: [176.198.246.88:56168] 
2018-02-07 19:36:33.9210 |  Info | GameServer | Processing connection: ollii12387 (Kevin_Kings) [176.198.246.88] 
2018-02-07 19:36:33.9836 |  Info | GameServer | Connection established: ollii12387 (Kevin_Kings) [176.198.246.88] 
2018-02-07 19:37:27.2392 | Debug | GameServer | Announcing self to master server... 
2018-02-07 19:37:34.8806 |  Info | GameServer | Stopping lsrp 
2018-02-07 19:37:39.7249 |  Info | GameServer | Stopped lsrp. 
2018-02-07 19:37:39.7249 |  Info | GameServer | Starting lsrp 
2018-02-07 19:37:39.7717 | Error | GameServer | Error/warning while compiling script! 
2018-02-07 19:37:39.7717 | Error | GameServer | Error (CS0246) at d:\home\sid_341610\gta5\resources\LSRP\IPLloading.cs:19: Der Typ- oder Namespacename 'script' konnte nicht gefunden werden. (Fehlt eine Using-Direktive oder ein Assemblyverweis?) 
2018-02-07 19:37:39.7717 |  Info | GameServer | Resource lsrp started. 
2018-02-07 19:37:39.8030 |  Info | GameServer | Player disconnected: ollii12387 (Kevin_Kings) [176.198.246.88], reason: You have been kicked. 
2018-02-07 19:37:39.8186 |  Info | GameServer | Player disconnected: JasperRemy (Max) [46.5.19.4], reason: You have been kicked. 
2018-02-07 19:37:41.6626 |  Info | GameServer | Initiating connection: [46.5.19.4:2233] 
2018-02-07 19:37:41.7251 |  Info | GameServer | Processing connection: JasperRemy (Max) [46.5.19.4] 
